Entity,Code,Day,total_boosters_per_hundred
Estonia,EST,2021-08-20,1.21
Estonia,EST,2021-08-21,1.22
Estonia,EST,2021-08-22,1.23
Estonia,EST,2021-08-23,1.24
Estonia,EST,2021-08-24,1.25
Estonia,EST,2021-08-25,1.27
Estonia,EST,2021-08-26,1.28
Estonia,EST,2021-08-27,1.3
Estonia,EST,2021-08-28,1.31
Estonia,EST,2021-08-29,1.32
Estonia,EST,2021-08-30,1.34
Estonia,EST,2021-08-31,1.35
Estonia,EST,2021-09-01,1.36
Estonia,EST,2021-09-02,1.38
Estonia,EST,2021-09-03,1.39
Estonia,EST,2021-09-04,1.4
Estonia,EST,2021-09-05,1.41
Estonia,EST,2021-09-06,1.43
Estonia,EST,2021-09-07,1.44
Estonia,EST,2021-09-08,1.46
Estonia,EST,2021-09-09,1.48
Estonia,EST,2021-09-10,1.5
Estonia,EST,2021-09-11,1.51
Estonia,EST,2021-09-12,1.52
Estonia,EST,2021-09-13,1.53
Estonia,EST,2021-09-14,1.55
Estonia,EST,2021-09-15,1.57
Estonia,EST,2021-09-16,1.59
Estonia,EST,2021-09-17,1.61
Estonia,EST,2021-09-18,1.63
Estonia,EST,2021-09-19,1.63
Estonia,EST,2021-09-20,1.65
Estonia,EST,2021-09-21,1.67
Estonia,EST,2021-09-22,1.69
Estonia,EST,2021-09-23,1.71
Estonia,EST,2021-09-24,1.73
Estonia,EST,2021-09-25,1.75
Estonia,EST,2021-09-26,1.76
Estonia,EST,2021-09-27,1.76
Estonia,EST,2021-09-28,1.78
Estonia,EST,2021-09-29,1.8
Estonia,EST,2021-09-30,1.81
Estonia,EST,2021-10-01,1.83
Estonia,EST,2021-10-02,1.84
Estonia,EST,2021-10-03,1.85
Estonia,EST,2021-10-04,1.86
Estonia,EST,2021-10-05,1.87
Estonia,EST,2021-10-06,1.88
Estonia,EST,2021-10-07,1.91
Estonia,EST,2021-10-08,1.94
Estonia,EST,2021-10-09,1.96
Estonia,EST,2021-10-10,1.97
Estonia,EST,2021-10-11,2.01
Estonia,EST,2021-10-12,2.07
Estonia,EST,2021-10-13,2.12
Estonia,EST,2021-10-14,2.19
Estonia,EST,2021-10-15,2.3
Estonia,EST,2021-10-16,2.34
Estonia,EST,2021-10-17,2.36
Estonia,EST,2021-10-18,2.45
Estonia,EST,2021-10-19,2.59
Estonia,EST,2021-10-20,2.71
Estonia,EST,2021-10-21,2.87
Estonia,EST,2021-10-22,3.11
Estonia,EST,2021-10-23,3.16
Estonia,EST,2021-10-24,3.19
Estonia,EST,2021-10-25,3.41
Estonia,EST,2021-10-26,3.75
Estonia,EST,2021-10-27,4.18
Estonia,EST,2021-10-28,4.67
Estonia,EST,2021-10-29,5.15
Estonia,EST,2021-10-30,5.2
Estonia,EST,2021-10-31,5.23
Estonia,EST,2021-11-01,5.61
Estonia,EST,2021-11-02,6.17
Estonia,EST,2021-11-03,6.71
Estonia,EST,2021-11-04,7.33
Estonia,EST,2021-11-05,7.99
Estonia,EST,2021-11-06,8.09
Estonia,EST,2021-11-07,8.14
Estonia,EST,2021-11-08,8.5
Estonia,EST,2021-11-09,9.01
Estonia,EST,2021-11-10,9.46
Estonia,EST,2021-11-11,9.88
Estonia,EST,2021-11-12,10.47
Estonia,EST,2021-11-13,10.57
Estonia,EST,2021-11-14,10.62
Estonia,EST,2021-11-15,10.98
Estonia,EST,2021-11-16,11.43
Estonia,EST,2021-11-17,11.87
Estonia,EST,2021-11-18,12.33
Estonia,EST,2021-11-19,12.84
Estonia,EST,2021-11-20,12.95
Estonia,EST,2021-11-21,13.01
Estonia,EST,2021-11-22,13.28
Estonia,EST,2021-11-23,13.66
Estonia,EST,2021-11-24,14.05
Estonia,EST,2021-11-25,14.44
Estonia,EST,2021-11-26,14.87
Estonia,EST,2021-11-27,14.97
Estonia,EST,2021-11-28,15.01
Estonia,EST,2021-11-29,15.27
Estonia,EST,2021-11-30,15.63
Estonia,EST,2021-12-01,15.97
Estonia,EST,2021-12-02,16.37
Estonia,EST,2021-12-03,16.78
Estonia,EST,2021-12-04,16.86
Estonia,EST,2021-12-05,16.89
Estonia,EST,2021-12-06,17.15
Estonia,EST,2021-12-07,17.52
Estonia,EST,2021-12-08,17.87
Estonia,EST,2021-12-09,18.27
Estonia,EST,2021-12-10,18.7
Estonia,EST,2021-12-11,18.82
Estonia,EST,2021-12-12,18.88
Estonia,EST,2021-12-13,19.15
Estonia,EST,2021-12-14,19.54
Estonia,EST,2021-12-15,19.94
Estonia,EST,2021-12-16,20.4
Estonia,EST,2021-12-17,20.9
Estonia,EST,2021-12-18,21.03
Estonia,EST,2021-12-19,21.12
Estonia,EST,2021-12-20,21.5
Estonia,EST,2021-12-21,22.01
Estonia,EST,2021-12-22,22.51
Estonia,EST,2021-12-23,22.71
Estonia,EST,2021-12-24,22.73
Estonia,EST,2021-12-25,22.75
Estonia,EST,2021-12-26,22.79
Estonia,EST,2021-12-27,23.17
Estonia,EST,2021-12-28,23.63
Estonia,EST,2021-12-29,24.01
Estonia,EST,2021-12-30,24.26
Estonia,EST,2021-12-31,24.3
Estonia,EST,2022-01-01,24.32
Estonia,EST,2022-01-02,24.39
Estonia,EST,2022-01-03,24.61
Estonia,EST,2022-01-04,24.94
Estonia,EST,2022-01-05,25.3
Estonia,EST,2022-01-06,25.66
Estonia,EST,2022-01-07,26.04
Estonia,EST,2022-01-08,26.2
Estonia,EST,2022-01-09,26.3
Estonia,EST,2022-01-10,26.56
Estonia,EST,2022-01-11,26.94
Estonia,EST,2022-01-12,27.31
Estonia,EST,2022-01-13,27.69
Estonia,EST,2022-01-14,28.11
Estonia,EST,2022-01-15,28.32
Estonia,EST,2022-01-16,28.4
Estonia,EST,2022-01-17,28.64
Estonia,EST,2022-01-18,28.94
Estonia,EST,2022-01-19,29.2
Estonia,EST,2022-01-20,29.49
Estonia,EST,2022-01-21,29.81
Estonia,EST,2022-01-22,29.95
Estonia,EST,2022-01-23,30.01
Estonia,EST,2022-01-24,30.19
Estonia,EST,2022-01-25,30.4
Estonia,EST,2022-01-26,30.59
Estonia,EST,2022-01-27,30.8
Estonia,EST,2022-01-28,31.04
Estonia,EST,2022-01-29,31.14
Estonia,EST,2022-01-30,31.21
Estonia,EST,2022-01-31,31.36
Estonia,EST,2022-02-01,31.51
Estonia,EST,2022-02-02,31.65
Estonia,EST,2022-02-03,31.79
Estonia,EST,2022-02-04,31.93
Estonia,EST,2022-02-05,31.99
Estonia,EST,2022-02-06,32.03
Estonia,EST,2022-02-07,32.11
Estonia,EST,2022-02-08,32.2
Estonia,EST,2022-02-09,32.29
Estonia,EST,2022-02-10,32.38
Estonia,EST,2022-02-11,32.5
Estonia,EST,2022-02-12,32.53
Estonia,EST,2022-02-13,32.56
Estonia,EST,2022-02-14,32.62
Estonia,EST,2022-02-15,32.69
Estonia,EST,2022-02-16,32.76
Estonia,EST,2022-02-17,32.83
Estonia,EST,2022-02-18,32.92
Estonia,EST,2022-02-19,32.96
Estonia,EST,2022-02-20,32.98
Estonia,EST,2022-02-21,33.05
Estonia,EST,2022-02-22,33.14
Estonia,EST,2022-02-23,33.19
Estonia,EST,2022-02-24,33.2
Estonia,EST,2022-02-25,33.29
Estonia,EST,2022-02-26,33.33
Estonia,EST,2022-02-27,33.35
Estonia,EST,2022-02-28,33.41
Estonia,EST,2022-03-01,33.47
Estonia,EST,2022-03-02,33.52
Estonia,EST,2022-03-03,33.58
Estonia,EST,2022-03-04,33.65
Estonia,EST,2022-03-05,33.68
Estonia,EST,2022-03-06,33.7
Estonia,EST,2022-03-07,33.74
Estonia,EST,2022-03-08,33.79
Estonia,EST,2022-03-09,33.83
Estonia,EST,2022-03-10,33.89
Estonia,EST,2022-03-11,33.95
Estonia,EST,2022-03-12,33.98
Estonia,EST,2022-03-13,33.99
Estonia,EST,2022-03-14,34.02
Estonia,EST,2022-03-15,34.06
Estonia,EST,2022-03-16,34.1
Estonia,EST,2022-03-17,34.13
Estonia,EST,2022-03-18,34.18
Estonia,EST,2022-03-19,34.19
Estonia,EST,2022-03-20,34.2
Estonia,EST,2022-03-21,34.23
Estonia,EST,2022-03-22,34.27
Estonia,EST,2022-03-23,34.3
Estonia,EST,2022-03-24,34.35
Estonia,EST,2022-03-25,34.4
Estonia,EST,2022-03-26,34.41
Estonia,EST,2022-03-27,34.42
Estonia,EST,2022-03-28,34.45
Estonia,EST,2022-03-29,34.49
Estonia,EST,2022-03-30,34.53
Estonia,EST,2022-03-31,34.56
Estonia,EST,2022-04-01,34.6
Estonia,EST,2022-04-02,34.61
Estonia,EST,2022-04-03,34.62
Estonia,EST,2022-04-04,34.65
Estonia,EST,2022-04-05,34.68
Estonia,EST,2022-04-06,34.71
Estonia,EST,2022-04-07,34.74
Estonia,EST,2022-04-08,34.78
Estonia,EST,2022-04-09,34.79
Estonia,EST,2022-04-10,34.8
Estonia,EST,2022-04-11,34.83
Estonia,EST,2022-04-12,34.86
Estonia,EST,2022-04-13,34.9
Estonia,EST,2022-04-14,34.93
Estonia,EST,2022-04-15,34.94
Estonia,EST,2022-04-16,34.95
Estonia,EST,2022-04-17,34.96
Estonia,EST,2022-04-18,34.99
Estonia,EST,2022-04-19,35.02
Estonia,EST,2022-04-20,35.04
Estonia,EST,2022-04-21,35.07
Estonia,EST,2022-04-22,35.1
Estonia,EST,2022-04-23,35.11
Estonia,EST,2022-04-24,35.11
Estonia,EST,2022-04-25,35.14
Estonia,EST,2022-04-26,35.17
Estonia,EST,2022-04-27,35.19
Estonia,EST,2022-04-28,35.21
Estonia,EST,2022-04-29,35.24
Estonia,EST,2022-04-30,35.25
Estonia,EST,2022-05-01,35.25
Estonia,EST,2022-05-02,35.27
Estonia,EST,2022-05-03,35.29
Estonia,EST,2022-05-04,35.32
Estonia,EST,2022-05-05,35.34
Estonia,EST,2022-05-06,35.36
Estonia,EST,2022-05-07,35.37
Estonia,EST,2022-05-08,35.38
Estonia,EST,2022-05-09,35.39
Estonia,EST,2022-05-10,35.42
Estonia,EST,2022-05-11,35.44
Estonia,EST,2022-05-12,35.46
Estonia,EST,2022-05-13,35.48
Estonia,EST,2022-05-14,35.49
Estonia,EST,2022-05-15,35.49
Estonia,EST,2022-05-16,35.51
Estonia,EST,2022-05-17,35.52
Estonia,EST,2022-05-18,35.54
Estonia,EST,2022-05-19,35.55
Estonia,EST,2022-05-20,35.58
Estonia,EST,2022-05-21,35.58
Estonia,EST,2022-05-22,35.59
Estonia,EST,2022-05-23,35.61
Estonia,EST,2022-05-24,35.62
Eswatini,SWZ,2022-03-20,5.66
Ethiopia,ETH,2022-03-27,0.29
Ethiopia,ETH,2022-04-10,0.29
Ethiopia,ETH,2022-04-26,0.29
Ethiopia,ETH,2022-05-01,0.29
Europe,,2021-01-01,0
Europe,,2021-01-02,0
Europe,,2021-01-03,0
Europe,,2021-01-04,0
Europe,,2021-01-05,0
Europe,,2021-01-06,0
Europe,,2021-01-07,0
Europe,,2021-01-08,0
Europe,,2021-01-09,0
Europe,,2021-01-10,0
Europe,,2021-01-11,0
Europe,,2021-01-12,0
Europe,,2021-01-13,0
Europe,,2021-01-14,0
Europe,,2021-01-15,0
Europe,,2021-01-16,0
Europe,,2021-01-17,0
Europe,,2021-01-18,0
Europe,,2021-01-19,0
Europe,,2021-01-20,0
Europe,,2021-01-21,0
Europe,,2021-01-22,0
Europe,,2021-01-23,0
Europe,,2021-01-24,0
Europe,,2021-01-25,0
Europe,,2021-01-26,0
Europe,,2021-01-27,0
Europe,,2021-01-28,0
Europe,,2021-01-29,0
Europe,,2021-01-30,0
Europe,,2021-01-31,0
Europe,,2021-02-01,0
Europe,,2021-02-02,0
Europe,,2021-02-03,0
Europe,,2021-02-04,0
Europe,,2021-02-05,0
Europe,,2021-02-06,0
Europe,,2021-02-07,0
Europe,,2021-02-08,0
Europe,,2021-02-09,0
Europe,,2021-02-10,0
Europe,,2021-02-11,0
Europe,,2021-02-12,0
Europe,,2021-02-13,0
Europe,,2021-02-14,0
Europe,,2021-02-15,0
Europe,,2021-02-16,0
Europe,,2021-02-17,0
Europe,,2021-02-18,0
Europe,,2021-02-19,0
Europe,,2021-02-20,0
Europe,,2021-02-21,0
Europe,,2021-02-22,0
Europe,,2021-02-23,0
Europe,,2021-02-24,0
Europe,,2021-02-25,0
Europe,,2021-02-26,0
Europe,,2021-02-27,0
Europe,,2021-02-28,0
Europe,,2021-03-01,0
Europe,,2021-03-02,0
Europe,,2021-03-03,0
Europe,,2021-03-04,0
Europe,,2021-03-05,0
Europe,,2021-03-06,0
Europe,,2021-03-07,0
Europe,,2021-03-08,0
Europe,,2021-03-09,0
Europe,,2021-03-10,0
Europe,,2021-03-11,0
Europe,,2021-03-12,0
Europe,,2021-03-13,0
Europe,,2021-03-14,0
Europe,,2021-03-15,0
Europe,,2021-03-16,0
Europe,,2021-03-17,0
Europe,,2021-03-18,0
Europe,,2021-03-19,0
Europe,,2021-03-20,0
Europe,,2021-03-21,0
Europe,,2021-03-22,0
Europe,,2021-03-23,0
Europe,,2021-03-24,0
Europe,,2021-03-25,0
Europe,,2021-03-26,0
Europe,,2021-03-27,0
Europe,,2021-03-28,0
Europe,,2021-03-29,0
Europe,,2021-03-30,0
Europe,,2021-03-31,0
Europe,,2021-04-01,0
Europe,,2021-04-02,0
Europe,,2021-04-03,0
Europe,,2021-04-04,0
Europe,,2021-04-05,0
Europe,,2021-04-06,0
Europe,,2021-04-07,0
Europe,,2021-04-08,0
Europe,,2021-04-09,0
Europe,,2021-04-10,0
Europe,,2021-04-11,0
Europe,,2021-04-12,0
Europe,,2021-04-13,0
Europe,,2021-04-14,0
Europe,,2021-04-15,0
Europe,,2021-04-16,0
Europe,,2021-04-17,0
Europe,,2021-04-18,0
Europe,,2021-04-19,0
Europe,,2021-04-20,0
Europe,,2021-04-21,0
Europe,,2021-04-22,0
Europe,,2021-04-23,0
Europe,,2021-04-24,0
Europe,,2021-04-25,0
Europe,,2021-04-26,0
Europe,,2021-04-27,0
Europe,,2021-04-28,0
Europe,,2021-04-29,0
Europe,,2021-04-30,0
Europe,,2021-05-01,0
Europe,,2021-05-02,0
Europe,,2021-05-03,0
Europe,,2021-05-04,0
Europe,,2021-05-05,0
Europe,,2021-05-06,0
Europe,,2021-05-07,0
Europe,,2021-05-08,0
Europe,,2021-05-09,0
Europe,,2021-05-10,0
Europe,,2021-05-11,0
Europe,,2021-05-12,0
Europe,,2021-05-13,0
Europe,,2021-05-14,0
Europe,,2021-05-15,0
Europe,,2021-05-16,0
Europe,,2021-05-17,0
Europe,,2021-05-18,0
Europe,,2021-05-19,0
Europe,,2021-05-20,0.01
Europe,,2021-05-21,0.01
Europe,,2021-05-22,0.01
Europe,,2021-05-23,0.01
Europe,,2021-05-24,0.01
Europe,,2021-05-25,0.01
Europe,,2021-05-26,0.01
Europe,,2021-05-27,0.01
Europe,,2021-05-28,0.01
Europe,,2021-05-29,0.01
Europe,,2021-05-30,0.01
Europe,,2021-05-31,0.01
Europe,,2021-06-01,0.01
Europe,,2021-06-02,0.01
Europe,,2021-06-03,0.01
Europe,,2021-06-04,0.01
Europe,,2021-06-05,0.01
Europe,,2021-06-06,0.01
Europe,,2021-06-07,0.01
Europe,,2021-06-08,0.01
Europe,,2021-06-09,0.01
Europe,,2021-06-10,0.01
Europe,,2021-06-11,0.01
Europe,,2021-06-12,0.01
Europe,,2021-06-13,0.01
Europe,,2021-06-14,0.01
Europe,,2021-06-15,0.01
Europe,,2021-06-16,0.01
Europe,,2021-06-17,0.01
Europe,,2021-06-18,0.01
Europe,,2021-06-19,0.01
Europe,,2021-06-20,0.01
Europe,,2021-06-21,0.01
Europe,,2021-06-22,0.01
Europe,,2021-06-23,0.01
Europe,,2021-06-24,0.01
Europe,,2021-06-25,0.01
Europe,,2021-06-26,0.01
Europe,,2021-06-27,0.01
Europe,,2021-06-28,0.01
Europe,,2021-06-29,0.01
Europe,,2021-06-30,0.01
Europe,,2021-07-01,0.01
Europe,,2021-07-02,0.01
Europe,,2021-07-03,0.01
Europe,,2021-07-04,0.01
Europe,,2021-07-05,0.01
Europe,,2021-07-06,0.02
Europe,,2021-07-07,0.02
Europe,,2021-07-08,0.02
Europe,,2021-07-09,0.02
Europe,,2021-07-10,0.02
Europe,,2021-07-11,0.02
Europe,,2021-07-12,0.02
Europe,,2021-07-13,0.02
Europe,,2021-07-14,0.02
Europe,,2021-07-15,0.02
Europe,,2021-07-16,0.02
Europe,,2021-07-17,0.02
Europe,,2021-07-18,0.02
Europe,,2021-07-19,0.02
Europe,,2021-07-20,0.02
Europe,,2021-07-21,0.02
Europe,,2021-07-22,0.02
Europe,,2021-07-23,0.02
Europe,,2021-07-24,0.02
Europe,,2021-07-25,0.02
Europe,,2021-07-26,0.02
Europe,,2021-07-27,0.02
Europe,,2021-07-28,0.02
Europe,,2021-07-29,0.02
Europe,,2021-07-30,0.02
Europe,,2021-07-31,0.02
Europe,,2021-08-01,0.02
Europe,,2021-08-02,0.02
Europe,,2021-08-03,0.02
Europe,,2021-08-04,0.02
Europe,,2021-08-05,0.02
Europe,,2021-08-06,0.02
Europe,,2021-08-07,0.02
Europe,,2021-08-08,0.02
Europe,,2021-08-09,0.02
Europe,,2021-08-10,0.02
Europe,,2021-08-11,0.02
Europe,,2021-08-12,0.02
Europe,,2021-08-13,0.03
Europe,,2021-08-14,0.03
Europe,,2021-08-15,0.03
Europe,,2021-08-16,0.03
Europe,,2021-08-17,0.03
Europe,,2021-08-18,0.03
Europe,,2021-08-19,0.03
Europe,,2021-08-20,0.03
Europe,,2021-08-21,0.03
Europe,,2021-08-22,0.03
Europe,,2021-08-23,0.03
Europe,,2021-08-24,0.04
Europe,,2021-08-25,0.04
Europe,,2021-08-26,0.05
Europe,,2021-08-27,0.05
Europe,,2021-08-28,0.05
Europe,,2021-08-29,0.05
Europe,,2021-08-30,0.06
Europe,,2021-08-31,0.1
Europe,,2021-09-01,0.12
Europe,,2021-09-02,0.13
Europe,,2021-09-03,0.14
Europe,,2021-09-04,0.14
Europe,,2021-09-05,0.15
Europe,,2021-09-06,0.16
Europe,,2021-09-07,0.17
Europe,,2021-09-08,0.18
Europe,,2021-09-09,0.2
Europe,,2021-09-10,0.21
Europe,,2021-09-11,0.21
Europe,,2021-09-12,0.22
Europe,,2021-09-13,0.23
Europe,,2021-09-14,0.25
Europe,,2021-09-15,0.27
Europe,,2021-09-16,0.29
Europe,,2021-09-17,0.31
Europe,,2021-09-18,0.32
Europe,,2021-09-19,0.32
Europe,,2021-09-20,0.34
Europe,,2021-09-21,0.36
Europe,,2021-09-22,0.39
Europe,,2021-09-23,0.41
Europe,,2021-09-24,0.52
Europe,,2021-09-25,0.53
Europe,,2021-09-26,0.53
Europe,,2021-09-27,0.55
Europe,,2021-09-28,0.58
Europe,,2021-09-29,0.61
Europe,,2021-09-30,0.75
Europe,,2021-10-01,0.8
Europe,,2021-10-02,0.84
Europe,,2021-10-03,0.86
Europe,,2021-10-04,0.9
Europe,,2021-10-05,1
Europe,,2021-10-06,1.06
Europe,,2021-10-07,1.12
Europe,,2021-10-08,1.19
Europe,,2021-10-09,1.24
Europe,,2021-10-10,1.27
Europe,,2021-10-11,1.31
Europe,,2021-10-12,1.37
Europe,,2021-10-13,1.48
Europe,,2021-10-14,1.56
Europe,,2021-10-15,1.65
Europe,,2021-10-16,1.71
Europe,,2021-10-17,1.74
Europe,,2021-10-18,1.8
Europe,,2021-10-19,1.87
Europe,,2021-10-20,1.97
Europe,,2021-10-21,2.14
Europe,,2021-10-22,2.25
Europe,,2021-10-23,2.35
Europe,,2021-10-24,2.39
Europe,,2021-10-25,2.57
Europe,,2021-10-26,2.67
Europe,,2021-10-27,2.82
Europe,,2021-10-28,2.96
Europe,,2021-10-29,3.09
Europe,,2021-10-30,3.19
Europe,,2021-10-31,3.23
Europe,,2021-11-01,3.29
Europe,,2021-11-02,3.41
Europe,,2021-11-03,3.59
Europe,,2021-11-04,3.75
Europe,,2021-11-05,3.92
Europe,,2021-11-06,4.01
Europe,,2021-11-07,4.11
Europe,,2021-11-08,4.23
Europe,,2021-11-09,4.44
Europe,,2021-11-10,4.65
Europe,,2021-11-11,4.86
Europe,,2021-11-12,5.08
Europe,,2021-11-13,5.2
Europe,,2021-11-14,5.32
Europe,,2021-11-15,5.48
Europe,,2021-11-16,5.7
Europe,,2021-11-17,5.96
Europe,,2021-11-18,6.24
Europe,,2021-11-19,6.57
Europe,,2021-11-20,6.72
Europe,,2021-11-21,6.84
Europe,,2021-11-22,7.15
Europe,,2021-11-23,7.44
Europe,,2021-11-24,7.76
Europe,,2021-11-25,8.18
Europe,,2021-11-26,8.64
Europe,,2021-11-27,8.92
Europe,,2021-11-28,9.1
Europe,,2021-11-29,9.4
Europe,,2021-11-30,9.77
Europe,,2021-12-01,10.21
Europe,,2021-12-02,10.66
Europe,,2021-12-03,11.22
Europe,,2021-12-04,11.59
Europe,,2021-12-05,11.8
Europe,,2021-12-06,12.19
Europe,,2021-12-07,12.59
Europe,,2021-12-08,13.1
Europe,,2021-12-09,13.57
Europe,,2021-12-10,14.19
Europe,,2021-12-11,14.66
Europe,,2021-12-12,15.3
Europe,,2021-12-13,15.74
Europe,,2021-12-14,16.36
Europe,,2021-12-15,16.98
Europe,,2021-12-16,17.6
Europe,,2021-12-17,18.28
Europe,,2021-12-18,18.82
Europe,,2021-12-19,19.2
Europe,,2021-12-20,19.73
Europe,,2021-12-21,20.4
Europe,,2021-12-22,21
Europe,,2021-12-23,21.39
Europe,,2021-12-24,21.57
Europe,,2021-12-25,21.76
Europe,,2021-12-26,21.89
Europe,,2021-12-27,22.21
Europe,,2021-12-28,22.65
Europe,,2021-12-29,23.09
Europe,,2021-12-30,23.43
Europe,,2021-12-31,23.62
Europe,,2022-01-01,23.86
Europe,,2022-01-02,24.05
Europe,,2022-01-03,24.37
Europe,,2022-01-04,24.79
Europe,,2022-01-05,25.18
Europe,,2022-01-06,25.55
Europe,,2022-01-07,26.01
Europe,,2022-01-08,26.54
Europe,,2022-01-09,26.87
Europe,,2022-01-10,27.23
Europe,,2022-01-11,27.67
Europe,,2022-01-12,28.09
Europe,,2022-01-13,28.5
Europe,,2022-01-14,28.96
Europe,,2022-01-15,29.35
Europe,,2022-01-16,29.6
Europe,,2022-01-17,29.87
Europe,,2022-01-18,30.23
Europe,,2022-01-19,30.52
Europe,,2022-01-20,30.86
Europe,,2022-01-21,31.27
Europe,,2022-01-22,31.51
Europe,,2022-01-23,31.68
Europe,,2022-01-24,31.92
Europe,,2022-01-25,32.21
Europe,,2022-01-26,32.51
Europe,,2022-01-27,32.75
Europe,,2022-01-28,33.06
Europe,,2022-01-29,33.22
Europe,,2022-01-30,33.41
Europe,,2022-01-31,33.58
Europe,,2022-02-01,33.77
Europe,,2022-02-02,33.94
Europe,,2022-02-03,34.1
Europe,,2022-02-04,34.32
Europe,,2022-02-05,34.44
Europe,,2022-02-06,34.51
Europe,,2022-02-07,34.63
Europe,,2022-02-08,34.77
Europe,,2022-02-09,34.9
Europe,,2022-02-10,35.03
Europe,,2022-02-11,35.25
Europe,,2022-02-12,35.34
Europe,,2022-02-13,35.39
Europe,,2022-02-14,35.47
Europe,,2022-02-15,35.58
Europe,,2022-02-16,35.75
Europe,,2022-02-17,35.83
Europe,,2022-02-18,35.94
Europe,,2022-02-19,35.99
Europe,,2022-02-20,36.02
Europe,,2022-02-21,36.08
Europe,,2022-02-22,36.15
Europe,,2022-02-23,36.21
Europe,,2022-02-24,36.28
Europe,,2022-02-25,36.35
Europe,,2022-02-26,36.39
Europe,,2022-02-27,36.41
Europe,,2022-02-28,36.45
Europe,,2022-03-01,36.5
Europe,,2022-03-02,36.54
Europe,,2022-03-03,36.67
Europe,,2022-03-04,36.72
Europe,,2022-03-05,36.77
Europe,,2022-03-06,36.81
Europe,,2022-03-07,36.84
Europe,,2022-03-08,36.88
Europe,,2022-03-09,36.92
Europe,,2022-03-10,36.97
Europe,,2022-03-11,37.02
Europe,,2022-03-12,37.05
Europe,,2022-03-13,37.06
Europe,,2022-03-14,37.09
Europe,,2022-03-15,37.14
Europe,,2022-03-16,37.21
Europe,,2022-03-17,37.26
Europe,,2022-03-18,37.3
Europe,,2022-03-19,37.33
Europe,,2022-03-20,37.37
Europe,,2022-03-21,37.41
Europe,,2022-03-22,37.45
Europe,,2022-03-23,37.52
Europe,,2022-03-24,37.56
Europe,,2022-03-25,37.61
Europe,,2022-03-26,37.64
Europe,,2022-03-27,37.65
Europe,,2022-03-28,37.68
Europe,,2022-03-29,37.72
Europe,,2022-03-30,37.77
Europe,,2022-03-31,37.81
Europe,,2022-04-01,37.85
Europe,,2022-04-02,37.87
Europe,,2022-04-03,37.88
Europe,,2022-04-04,37.97
Europe,,2022-04-05,38.01
Europe,,2022-04-06,38.06
Europe,,2022-04-07,38.14
Europe,,2022-04-08,38.18
Europe,,2022-04-09,38.2
Europe,,2022-04-10,38.21
Europe,,2022-04-11,38.23
Europe,,2022-04-12,38.27
Europe,,2022-04-13,38.31
Europe,,2022-04-14,38.34
Europe,,2022-04-15,38.37
Europe,,2022-04-16,38.38
Europe,,2022-04-17,38.39
Europe,,2022-04-18,38.45
Europe,,2022-04-19,38.51
Europe,,2022-04-20,38.54
Europe,,2022-04-21,39.28
Europe,,2022-04-22,39.32
Europe,,2022-04-23,39.33
Europe,,2022-04-24,39.34
Europe,,2022-04-25,39.36
Europe,,2022-04-26,39.39
Europe,,2022-04-27,39.44
Europe,,2022-04-28,39.49
Europe,,2022-04-29,39.53
Europe,,2022-04-30,39.55
Europe,,2022-05-01,39.55
Europe,,2022-05-02,39.57
Europe,,2022-05-03,39.6
Europe,,2022-05-04,39.64
Europe,,2022-05-05,39.68
Europe,,2022-05-06,39.71
Europe,,2022-05-07,39.73
Europe,,2022-05-08,39.73
Europe,,2022-05-09,39.75
Europe,,2022-05-10,39.78
Europe,,2022-05-11,39.82
Europe,,2022-05-12,39.85
Europe,,2022-05-13,39.88
Europe,,2022-05-14,39.89
Europe,,2022-05-15,39.9
Europe,,2022-05-16,39.92
Europe,,2022-05-17,39.94
Europe,,2022-05-18,39.98
Europe,,2022-05-19,40.02
Europe,,2022-05-20,40.04
Europe,,2022-05-21,40.05
Europe,,2022-05-22,40.08
Europe,,2022-05-23,40.1
Europe,,2022-05-24,40.12
Europe,,2022-05-25,40.14
Europe,,2022-05-26,40.15
European Union,,2021-01-03,0
European Union,,2021-01-04,0
European Union,,2021-01-05,0
European Union,,2021-01-06,0
European Union,,2021-01-07,0
European Union,,2021-01-08,0
European Union,,2021-01-09,0
European Union,,2021-01-10,0
European Union,,2021-01-11,0
European Union,,2021-01-12,0
European Union,,2021-01-13,0
European Union,,2021-01-14,0
European Union,,2021-01-15,0
European Union,,2021-01-16,0
European Union,,2021-01-17,0
European Union,,2021-01-18,0
European Union,,2021-01-19,0
European Union,,2021-01-20,0
European Union,,2021-01-21,0
European Union,,2021-01-22,0
European Union,,2021-01-23,0
European Union,,2021-01-24,0
European Union,,2021-01-25,0
European Union,,2021-01-26,0
European Union,,2021-01-27,0
European Union,,2021-01-28,0
European Union,,2021-01-29,0
European Union,,2021-01-30,0
European Union,,2021-01-31,0
European Union,,2021-02-01,0
European Union,,2021-02-02,0
European Union,,2021-02-03,0
European Union,,2021-02-04,0
European Union,,2021-02-05,0
European Union,,2021-02-06,0
European Union,,2021-02-07,0
European Union,,2021-02-08,0
European Union,,2021-02-09,0
European Union,,2021-02-10,0
European Union,,2021-02-11,0
European Union,,2021-02-12,0
European Union,,2021-02-13,0
European Union,,2021-02-14,0
European Union,,2021-02-15,0
European Union,,2021-02-16,0
European Union,,2021-02-17,0
European Union,,2021-02-18,0
European Union,,2021-02-19,0
European Union,,2021-02-20,0
